V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,class
45.0,admin.,divorced,secondary,no,0.0,no,no,cellular,29.0,oct,264.0,1.0,-1.0,0.0,unknown,0
31.0,blue-collar,married,secondary,no,0.0,no,yes,telephone,15.0,jul,275.0,2.0,-1.0,0.0,unknown,1
45.0,technician,married,secondary,no,1673.0,no,no,cellular,23.0,oct,76.0,1.0,-1.0,0.0,unknown,1
27.0,services,married,secondary,no,-1202.0,yes,no,unknown,4.0,jun,749.0,2.0,-1.0,0.0,unknown,1
30.0,management,single,tertiary,no,4213.0,no,no,cellular,25.0,aug,142.0,4.0,-1.0,0.0,unknown,1
45.0,blue-collar,married,primary,no,0.0,no,no,cellular,26.0,aug,454.0,2.0,-1.0,0.0,unknown,1
57.0,blue-collar,married,secondary,no,1521.0,yes,yes,cellular,18.0,may,102.0,2.0,178.0,5.0,failure,1
34.0,management,married,tertiary,no,1310.0,no,no,telephone,30.0,jan,521.0,3.0,158.0,7.0,other,1
40.0,admin.,married,secondary,no,0.0,yes,yes,cellular,17.0,nov,57.0,1.0,-1.0,0.0,unknown,1
39.0,management,married,tertiary,no,399.0,no,no,cellular,9.0,apr,504.0,1.0,-1.0,0.0,unknown,1
46.0,technician,married,tertiary,no,405.0,no,no,cellular,11.0,aug,138.0,3.0,-1.0,0.0,unknown,1
55.0,management,divorced,tertiary,no,9756.0,yes,no,cellular,5.0,jun,103.0,2.0,95.0,1.0,other,0
25.0,management,single,tertiary,no,2506.0,no,no,cellular,17.0,feb,485.0,1.0,-1.0,0.0,unknown,0
34.0,management,married,tertiary,no,697.0,no,no,cellular,5.0,aug,166.0,1.0,-1.0,0.0,unknown,1
37.0,blue-collar,married,primary,no,403.0,yes,no,cellular,8.0,may,318.0,2.0,338.0,1.0,success,1
64.0,retired,divorced,tertiary,no,890.0,no,no,cellular,3.0,jul,531.0,3.0,-1.0,0.0,unknown,1
45.0,technician,divorced,secondary,no,809.0,yes,no,cellular,13.0,may,155.0,2.0,363.0,4.0,failure,1
57.0,housemaid,married,secondary,no,158.0,yes,no,telephone,10.0,jul,73.0,1.0,-1.0,0.0,unknown,1
21.0,student,single,unknown,no,137.0,yes,no,unknown,12.0,may,198.0,3.0,-1.0,0.0,unknown,1
58.0,housemaid,married,secondary,no,2705.0,no,no,telephone,14.0,aug,137.0,1.0,-1.0,0.0,unknown,1
41.0,blue-collar,single,secondary,no,75.0,yes,no,unknown,1.0,jul,479.0,9.0,-1.0,0.0,unknown,0
41.0,management,married,unknown,no,2457.0,yes,no,unknown,9.0,may,285.0,1.0,-1.0,0.0,unknown,1
58.0,management,married,tertiary,no,541.0,yes,no,cellular,8.0,may,98.0,1.0,-1.0,0.0,unknown,1
33.0,management,married,tertiary,no,287.0,yes,no,cellular,15.0,may,199.0,2.0,274.0,3.0,other,1
32.0,management,married,tertiary,no,273.0,yes,yes,cellular,18.0,jul,97.0,3.0,-1.0,0.0,unknown,1
44.0,services,divorced,secondary,no,0.0,yes,no,unknown,4.0,jun,389.0,5.0,-1.0,0.0,unknown,1
47.0,unknown,married,unknown,no,677.0,no,no,cellular,7.0,aug,384.0,1.0,99.0,4.0,success,1
41.0,self-employed,married,primary,no,340.0,no,no,unknown,6.0,jun,37.0,3.0,-1.0,0.0,unknown,1
54.0,technician,married,tertiary,no,98.0,no,no,cellular,8.0,aug,420.0,4.0,-1.0,0.0,unknown,1
47.0,technician,divorced,tertiary,no,477.0,yes,no,telephone,7.0,may,973.0,1.0,366.0,1.0,failure,1
32.0,management,single,tertiary,no,2629.0,no,no,cellular,28.0,aug,77.0,4.0,-1.0,0.0,unknown,1
59.0,housemaid,married,tertiary,no,0.0,no,yes,cellular,29.0,jul,376.0,2.0,-1.0,0.0,unknown,1
29.0,technician,single,tertiary,no,2325.0,no,no,cellular,2.0,feb,125.0,1.0,-1.0,0.0,unknown,0
48.0,services,married,secondary,yes,-20.0,no,no,cellular,20.0,aug,142.0,2.0,-1.0,0.0,unknown,1
32.0,technician,single,secondary,no,230.0,yes,no,cellular,18.0,may,442.0,1.0,266.0,8.0,failure,0
46.0,management,divorced,secondary,no,-852.0,no,yes,cellular,29.0,aug,728.0,2.0,-1.0,0.0,unknown,1
31.0,blue-collar,single,primary,no,-280.0,no,no,unknown,21.0,may,281.0,3.0,-1.0,0.0,unknown,1
53.0,blue-collar,married,secondary,no,25.0,no,no,cellular,22.0,aug,528.0,2.0,-1.0,0.0,unknown,0
34.0,technician,single,tertiary,no,9851.0,yes,no,cellular,20.0,nov,128.0,5.0,-1.0,0.0,unknown,1
48.0,services,single,unknown,no,5095.0,yes,no,unknown,16.0,jun,71.0,1.0,-1.0,0.0,unknown,1
32.0,technician,married,secondary,no,687.0,no,no,cellular,20.0,aug,161.0,4.0,-1.0,0.0,unknown,1
31.0,management,married,secondary,no,1368.0,yes,no,cellular,12.0,aug,129.0,4.0,-1.0,0.0,unknown,1
27.0,blue-collar,single,primary,no,-179.0,yes,no,cellular,15.0,may,54.0,2.0,-1.0,0.0,unknown,1
60.0,admin.,married,secondary,no,-396.0,yes,no,cellular,11.0,may,443.0,1.0,350.0,1.0,failure,1
34.0,blue-collar,single,tertiary,no,1011.0,yes,no,unknown,6.0,may,136.0,1.0,-1.0,0.0,unknown,1
52.0,self-employed,married,secondary,no,9.0,no,yes,unknown,6.0,jun,44.0,1.0,-1.0,0.0,unknown,1
48.0,blue-collar,married,secondary,no,1159.0,yes,yes,cellular,15.0,may,1181.0,9.0,-1.0,0.0,unknown,1
45.0,technician,married,primary,no,-322.0,no,no,unknown,9.0,jun,225.0,2.0,-1.0,0.0,unknown,1
54.0,technician,divorced,secondary,no,1114.0,yes,no,cellular,30.0,jan,81.0,1.0,-1.0,0.0,unknown,1
52.0,services,married,secondary,no,2072.0,no,no,cellular,10.0,jul,224.0,1.0,-1.0,0.0,unknown,1
47.0,entrepreneur,married,tertiary,no,459.0,yes,no,cellular,29.0,jul,189.0,4.0,-1.0,0.0,unknown,1
54.0,unknown,married,secondary,no,1157.0,no,no,cellular,26.0,may,98.0,2.0,-1.0,0.0,unknown,1
34.0,blue-collar,married,secondary,no,8309.0,yes,yes,cellular,19.0,nov,50.0,1.0,-1.0,0.0,unknown,1
39.0,technician,single,tertiary,no,1043.0,no,no,cellular,18.0,aug,195.0,10.0,-1.0,0.0,unknown,1
46.0,technician,married,secondary,no,2098.0,no,no,cellular,7.0,aug,110.0,2.0,-1.0,0.0,unknown,1
26.0,unemployed,single,secondary,no,461.0,no,no,cellular,28.0,jan,214.0,1.0,-1.0,0.0,unknown,1
37.0,technician,single,secondary,no,61.0,yes,no,unknown,19.0,may,182.0,8.0,-1.0,0.0,unknown,1
47.0,blue-collar,married,secondary,no,1203.0,yes,no,cellular,17.0,apr,239.0,2.0,-1.0,0.0,unknown,1
35.0,technician,married,secondary,no,1067.0,no,yes,cellular,12.0,aug,179.0,6.0,-1.0,0.0,unknown,1
57.0,unemployed,married,primary,no,0.0,no,no,unknown,9.0,jun,540.0,1.0,-1.0,0.0,unknown,1
34.0,management,married,tertiary,no,1657.0,yes,no,cellular,18.0,may,566.0,2.0,356.0,4.0,failure,1
47.0,technician,married,secondary,no,1219.0,no,no,cellular,18.0,aug,697.0,4.0,-1.0,0.0,unknown,0
27.0,technician,married,secondary,no,7.0,yes,no,unknown,15.0,may,98.0,2.0,-1.0,0.0,unknown,1
40.0,blue-collar,married,secondary,no,-839.0,yes,yes,cellular,16.0,jul,1018.0,2.0,-1.0,0.0,unknown,0
39.0,technician,married,secondary,no,994.0,no,no,cellular,5.0,feb,221.0,1.0,241.0,1.0,failure,1
36.0,entrepreneur,married,tertiary,no,6.0,no,no,telephone,30.0,oct,246.0,1.0,-1.0,0.0,unknown,1
42.0,technician,single,secondary,no,0.0,no,no,cellular,21.0,aug,656.0,2.0,-1.0,0.0,unknown,1
23.0,blue-collar,single,primary,no,8627.0,yes,no,unknown,3.0,jun,281.0,1.0,-1.0,0.0,unknown,1
34.0,management,married,tertiary,no,133.0,yes,no,unknown,8.0,may,65.0,1.0,-1.0,0.0,unknown,1
34.0,blue-collar,married,secondary,no,247.0,yes,yes,unknown,26.0,may,193.0,5.0,-1.0,0.0,unknown,1
49.0,services,married,secondary,no,1114.0,no,no,cellular,17.0,nov,283.0,1.0,-1.0,0.0,unknown,1
57.0,blue-collar,married,primary,no,1592.0,no,yes,unknown,20.0,jun,78.0,4.0,-1.0,0.0,unknown,1
59.0,retired,married,unknown,no,0.0,no,no,unknown,8.0,may,425.0,6.0,-1.0,0.0,unknown,1
57.0,admin.,married,tertiary,no,46.0,no,no,cellular,7.0,aug,238.0,2.0,-1.0,0.0,unknown,1
34.0,blue-collar,married,secondary,no,1221.0,yes,no,cellular,6.0,may,182.0,1.0,90.0,8.0,failure,1
61.0,management,married,secondary,no,985.0,no,no,cellular,18.0,aug,998.0,6.0,-1.0,0.0,unknown,0
35.0,blue-collar,divorced,secondary,no,0.0,yes,no,unknown,8.0,may,477.0,1.0,-1.0,0.0,unknown,1
42.0,management,married,tertiary,no,520.0,no,no,cellular,4.0,nov,158.0,1.0,-1.0,0.0,unknown,1
57.0,services,married,tertiary,no,10.0,no,no,telephone,8.0,jul,320.0,3.0,-1.0,0.0,unknown,1
42.0,blue-collar,married,secondary,no,2157.0,yes,no,cellular,13.0,may,149.0,1.0,364.0,2.0,failure,1
53.0,retired,married,secondary,no,6095.0,yes,yes,cellular,14.0,may,410.0,5.0,-1.0,0.0,unknown,1
63.0,retired,married,tertiary,no,133.0,yes,no,cellular,13.0,feb,104.0,2.0,-1.0,0.0,unknown,1
47.0,self-employed,married,secondary,no,1121.0,no,no,unknown,20.0,jun,454.0,6.0,-1.0,0.0,unknown,1
54.0,services,married,secondary,no,88.0,yes,no,unknown,13.0,may,190.0,1.0,-1.0,0.0,unknown,1
45.0,admin.,married,secondary,no,0.0,no,no,cellular,19.0,aug,145.0,10.0,-1.0,0.0,unknown,1
28.0,management,single,tertiary,no,-328.0,yes,no,telephone,2.0,feb,318.0,2.0,-1.0,0.0,unknown,1
58.0,unemployed,married,secondary,no,610.0,yes,no,telephone,29.0,jul,246.0,2.0,-1.0,0.0,unknown,1
48.0,management,single,tertiary,no,414.0,no,no,cellular,21.0,jul,761.0,2.0,-1.0,0.0,unknown,1
35.0,management,divorced,tertiary,no,0.0,yes,no,telephone,29.0,oct,171.0,1.0,-1.0,0.0,unknown,0
37.0,self-employed,married,tertiary,no,0.0,no,no,unknown,6.0,jun,143.0,1.0,-1.0,0.0,unknown,1
37.0,blue-collar,married,secondary,no,685.0,yes,no,unknown,6.0,jun,968.0,1.0,-1.0,0.0,unknown,1
37.0,management,married,primary,no,22856.0,no,no,cellular,2.0,jul,154.0,1.0,388.0,1.0,failure,1
25.0,services,single,secondary,no,-352.0,no,no,cellular,15.0,jul,246.0,1.0,-1.0,0.0,unknown,1
58.0,blue-collar,married,secondary,no,602.0,yes,no,cellular,13.0,may,201.0,1.0,-1.0,0.0,unknown,1
52.0,management,married,secondary,no,-588.0,yes,no,cellular,22.0,jul,81.0,4.0,-1.0,0.0,unknown,1
19.0,student,single,secondary,no,302.0,no,no,cellular,16.0,jul,205.0,1.0,-1.0,0.0,unknown,0
59.0,blue-collar,married,secondary,no,5314.0,yes,no,cellular,5.0,may,200.0,3.0,-1.0,0.0,unknown,1
41.0,technician,married,secondary,no,64.0,yes,yes,unknown,8.0,may,210.0,2.0,-1.0,0.0,unknown,1
34.0,technician,single,tertiary,no,632.0,no,no,cellular,22.0,aug,215.0,10.0,-1.0,0.0,unknown,1
35.0,technician,single,secondary,no,5731.0,yes,no,cellular,4.0,may,164.0,2.0,167.0,4.0,other,1
41.0,technician,married,secondary,no,902.0,no,no,unknown,16.0,jun,35.0,6.0,-1.0,0.0,unknown,1
28.0,blue-collar,single,secondary,no,6307.0,yes,no,unknown,28.0,may,615.0,1.0,-1.0,0.0,unknown,1
53.0,management,divorced,secondary,no,112.0,no,yes,cellular,11.0,aug,246.0,3.0,-1.0,0.0,unknown,1
35.0,services,married,secondary,no,0.0,no,yes,telephone,9.0,jul,42.0,1.0,-1.0,0.0,unknown,1
33.0,admin.,single,tertiary,no,621.0,no,no,cellular,8.0,jul,217.0,1.0,-1.0,0.0,unknown,1
37.0,technician,single,secondary,no,435.0,yes,no,unknown,26.0,may,210.0,1.0,-1.0,0.0,unknown,1
32.0,technician,married,secondary,no,782.0,yes,no,unknown,26.0,may,116.0,4.0,-1.0,0.0,unknown,1
32.0,blue-collar,married,secondary,no,478.0,yes,no,unknown,3.0,jun,200.0,1.0,-1.0,0.0,unknown,1
54.0,services,married,unknown,no,7864.0,yes,no,unknown,15.0,may,145.0,4.0,-1.0,0.0,unknown,1
44.0,blue-collar,married,secondary,no,1910.0,yes,no,unknown,5.0,jun,41.0,1.0,-1.0,0.0,unknown,1
36.0,technician,divorced,tertiary,no,1174.0,yes,no,cellular,18.0,nov,192.0,2.0,-1.0,0.0,unknown,1
56.0,admin.,married,secondary,no,1270.0,yes,no,cellular,17.0,nov,80.0,2.0,165.0,2.0,other,1
30.0,management,single,tertiary,no,18.0,no,no,unknown,20.0,may,121.0,11.0,-1.0,0.0,unknown,1
36.0,blue-collar,married,secondary,no,141.0,yes,no,unknown,23.0,may,106.0,3.0,-1.0,0.0,unknown,1
43.0,management,married,tertiary,no,2886.0,no,no,cellular,20.0,nov,230.0,1.0,-1.0,0.0,unknown,1
40.0,technician,married,secondary,no,2715.0,yes,no,unknown,29.0,may,125.0,2.0,-1.0,0.0,unknown,1
32.0,technician,single,tertiary,no,1100.0,yes,yes,cellular,11.0,aug,67.0,1.0,-1.0,0.0,unknown,1
34.0,blue-collar,married,secondary,no,516.0,yes,yes,unknown,2.0,jun,26.0,1.0,-1.0,0.0,unknown,1
37.0,services,married,secondary,no,1.0,no,no,unknown,15.0,may,395.0,2.0,-1.0,0.0,unknown,1
28.0,admin.,single,secondary,no,775.0,no,no,cellular,29.0,jan,603.0,2.0,-1.0,0.0,unknown,1
35.0,unknown,married,primary,no,634.0,no,no,cellular,7.0,jul,185.0,2.0,-1.0,0.0,unknown,1
53.0,blue-collar,single,secondary,no,5715.0,no,no,cellular,28.0,jan,287.0,2.0,-1.0,0.0,unknown,1
60.0,admin.,married,unknown,no,1088.0,yes,no,cellular,26.0,may,149.0,1.0,-1.0,0.0,unknown,1
40.0,entrepreneur,married,secondary,no,1532.0,yes,yes,cellular,18.0,nov,173.0,7.0,-1.0,0.0,unknown,1
57.0,retired,married,primary,no,75.0,no,no,cellular,28.0,aug,118.0,2.0,-1.0,0.0,unknown,1
29.0,technician,single,secondary,no,103.0,no,no,unknown,19.0,may,314.0,1.0,-1.0,0.0,unknown,1
44.0,blue-collar,married,primary,no,134.0,yes,no,cellular,7.0,may,378.0,1.0,-1.0,0.0,unknown,1
41.0,admin.,single,secondary,no,748.0,no,no,telephone,21.0,nov,94.0,7.0,130.0,3.0,other,1
47.0,technician,married,secondary,no,1990.0,yes,yes,cellular,25.0,aug,108.0,4.0,-1.0,0.0,unknown,1
43.0,technician,married,tertiary,no,192.0,no,no,cellular,5.0,aug,203.0,2.0,-1.0,0.0,unknown,1
37.0,technician,single,secondary,no,267.0,no,no,cellular,13.0,may,121.0,1.0,-1.0,0.0,unknown,1
34.0,technician,single,tertiary,no,586.0,yes,no,unknown,16.0,may,489.0,2.0,-1.0,0.0,unknown,1
30.0,blue-collar,single,secondary,no,648.0,yes,yes,unknown,8.0,may,287.0,1.0,-1.0,0.0,unknown,1
57.0,entrepreneur,divorced,secondary,yes,25.0,yes,no,cellular,11.0,may,652.0,1.0,370.0,4.0,other,1
26.0,admin.,single,secondary,no,96.0,yes,no,cellular,13.0,may,612.0,2.0,348.0,3.0,other,1
34.0,management,married,tertiary,no,1116.0,yes,no,cellular,25.0,jul,53.0,5.0,-1.0,0.0,unknown,1
46.0,technician,divorced,secondary,no,-90.0,no,yes,telephone,17.0,oct,270.0,1.0,-1.0,0.0,unknown,0
38.0,entrepreneur,married,tertiary,no,170.0,yes,no,cellular,18.0,may,442.0,1.0,-1.0,0.0,unknown,0
37.0,technician,single,secondary,no,3665.0,no,no,cellular,12.0,aug,664.0,3.0,-1.0,0.0,unknown,0
28.0,management,single,tertiary,no,2380.0,no,no,cellular,14.0,sep,394.0,2.0,-1.0,0.0,unknown,1
57.0,blue-collar,married,primary,no,179.0,no,no,unknown,9.0,jun,230.0,3.0,-1.0,0.0,unknown,1
39.0,management,married,tertiary,no,763.0,yes,no,cellular,11.0,may,877.0,7.0,300.0,2.0,other,0
49.0,services,married,secondary,no,320.0,no,no,telephone,9.0,feb,1971.0,4.0,-1.0,0.0,unknown,0
38.0,technician,married,secondary,no,1960.0,yes,no,cellular,21.0,aug,161.0,2.0,-1.0,0.0,unknown,1
27.0,blue-collar,married,secondary,no,818.0,yes,no,unknown,3.0,jun,188.0,5.0,-1.0,0.0,unknown,1
30.0,admin.,married,secondary,no,2678.0,yes,no,cellular,18.0,may,23.0,5.0,-1.0,0.0,unknown,1
38.0,admin.,married,tertiary,no,1980.0,no,no,cellular,5.0,aug,176.0,2.0,-1.0,0.0,unknown,1
36.0,management,married,tertiary,no,1582.0,no,no,telephone,3.0,feb,26.0,2.0,197.0,1.0,failure,1
38.0,retired,single,unknown,no,62.0,no,no,unknown,19.0,jun,212.0,1.0,-1.0,0.0,unknown,1
59.0,housemaid,married,primary,no,235.0,no,no,cellular,13.0,aug,119.0,2.0,-1.0,0.0,unknown,1
37.0,management,married,tertiary,no,489.0,yes,no,cellular,7.0,aug,205.0,5.0,-1.0,0.0,unknown,1
29.0,self-employed,married,tertiary,no,3931.0,yes,no,unknown,3.0,jun,73.0,4.0,-1.0,0.0,unknown,1
43.0,blue-collar,married,secondary,no,699.0,yes,yes,cellular,20.0,nov,1258.0,2.0,122.0,2.0,other,0
33.0,technician,married,secondary,no,58.0,yes,no,telephone,29.0,aug,57.0,2.0,-1.0,0.0,unknown,1
54.0,housemaid,divorced,secondary,no,1327.0,no,no,unknown,5.0,jun,115.0,2.0,-1.0,0.0,unknown,1
55.0,services,married,secondary,no,557.0,no,no,unknown,19.0,jun,58.0,1.0,-1.0,0.0,unknown,1
32.0,technician,single,tertiary,no,741.0,yes,no,cellular,11.0,aug,238.0,1.0,-1.0,0.0,unknown,1
48.0,management,married,primary,no,3230.0,yes,no,telephone,20.0,nov,207.0,3.0,-1.0,0.0,unknown,1
33.0,management,single,tertiary,no,1439.0,yes,no,cellular,3.0,jun,178.0,2.0,-1.0,0.0,unknown,1
46.0,admin.,married,secondary,no,120.0,yes,no,unknown,14.0,may,20.0,11.0,-1.0,0.0,unknown,1
44.0,management,married,tertiary,no,1058.0,no,no,cellular,11.0,mar,188.0,3.0,-1.0,0.0,unknown,0
47.0,blue-collar,married,primary,no,881.0,yes,no,cellular,14.0,may,143.0,1.0,370.0,2.0,failure,1
38.0,technician,married,secondary,no,6728.0,no,no,cellular,25.0,nov,232.0,1.0,96.0,4.0,success,0
80.0,retired,married,secondary,no,462.0,no,no,cellular,7.0,dec,127.0,2.0,-1.0,0.0,unknown,1
40.0,self-employed,married,secondary,no,167.0,yes,yes,cellular,8.0,may,380.0,4.0,295.0,1.0,failure,1
43.0,entrepreneur,married,tertiary,no,1574.0,yes,no,cellular,19.0,nov,167.0,3.0,-1.0,0.0,unknown,1
32.0,technician,single,tertiary,no,1625.0,no,no,cellular,22.0,may,796.0,1.0,109.0,1.0,failure,0
39.0,management,married,tertiary,no,562.0,no,no,cellular,13.0,sep,303.0,2.0,-1.0,0.0,unknown,1
33.0,technician,married,secondary,no,9305.0,yes,no,cellular,17.0,apr,407.0,2.0,-1.0,0.0,unknown,1
31.0,technician,single,secondary,no,35.0,no,yes,cellular,16.0,jul,229.0,1.0,-1.0,0.0,unknown,1
36.0,management,single,tertiary,no,0.0,no,no,cellular,11.0,aug,108.0,2.0,-1.0,0.0,unknown,1
35.0,management,single,tertiary,no,2486.0,yes,no,cellular,25.0,may,265.0,1.0,-1.0,0.0,unknown,1
25.0,services,single,secondary,no,368.0,no,no,telephone,25.0,jul,168.0,1.0,-1.0,0.0,unknown,1
33.0,management,single,secondary,no,1558.0,yes,no,cellular,17.0,apr,97.0,1.0,-1.0,0.0,unknown,1
23.0,blue-collar,single,primary,no,8627.0,yes,no,cellular,15.0,may,169.0,1.0,346.0,1.0,failure,1
31.0,management,single,tertiary,no,2590.0,no,no,cellular,23.0,sep,103.0,2.0,484.0,2.0,other,1
36.0,management,married,tertiary,no,0.0,yes,yes,unknown,3.0,jun,599.0,3.0,-1.0,0.0,unknown,1
44.0,technician,single,tertiary,no,900.0,yes,no,cellular,29.0,jan,322.0,2.0,-1.0,0.0,unknown,1
31.0,management,single,tertiary,no,385.0,yes,no,unknown,21.0,may,304.0,1.0,-1.0,0.0,unknown,1
55.0,blue-collar,married,primary,no,1649.0,yes,no,cellular,12.0,may,52.0,3.0,-1.0,0.0,unknown,1
51.0,housemaid,divorced,secondary,no,9228.0,no,no,cellular,18.0,jul,655.0,4.0,-1.0,0.0,unknown,0
36.0,admin.,married,secondary,no,0.0,yes,yes,cellular,9.0,feb,101.0,2.0,-1.0,0.0,unknown,1
27.0,unemployed,single,tertiary,no,1.0,no,no,cellular,3.0,feb,65.0,2.0,-1.0,0.0,unknown,1
40.0,services,married,secondary,no,771.0,yes,no,cellular,15.0,may,173.0,4.0,-1.0,0.0,unknown,1
49.0,services,married,secondary,no,280.0,yes,no,telephone,14.0,jul,162.0,3.0,-1.0,0.0,unknown,1
59.0,retired,married,primary,no,46.0,no,no,cellular,14.0,aug,78.0,2.0,-1.0,0.0,unknown,1
32.0,management,married,tertiary,no,2431.0,yes,no,cellular,14.0,may,646.0,5.0,-1.0,0.0,unknown,0
42.0,retired,single,tertiary,no,308.0,no,no,cellular,30.0,jan,114.0,2.0,-1.0,0.0,unknown,1
35.0,management,divorced,tertiary,no,160.0,yes,no,unknown,4.0,jun,141.0,6.0,-1.0,0.0,unknown,1
29.0,blue-collar,single,secondary,no,555.0,yes,no,cellular,15.0,may,133.0,4.0,-1.0,0.0,unknown,1
29.0,technician,single,secondary,no,778.0,yes,no,unknown,6.0,jun,1994.0,2.0,-1.0,0.0,unknown,1
37.0,blue-collar,single,secondary,no,48.0,no,no,cellular,6.0,may,140.0,2.0,-1.0,0.0,unknown,1
49.0,admin.,married,primary,no,169.0,yes,no,cellular,15.0,may,82.0,3.0,-1.0,0.0,unknown,1
51.0,services,divorced,secondary,no,12.0,yes,no,cellular,17.0,nov,150.0,1.0,-1.0,0.0,unknown,1
61.0,housemaid,married,primary,no,848.0,no,no,cellular,27.0,apr,605.0,1.0,187.0,1.0,other,1
43.0,management,married,secondary,no,481.0,yes,no,telephone,18.0,nov,164.0,1.0,110.0,2.0,other,1
42.0,services,married,tertiary,no,12223.0,yes,no,cellular,19.0,nov,36.0,1.0,-1.0,0.0,unknown,1
24.0,blue-collar,married,secondary,no,-254.0,yes,yes,unknown,27.0,may,290.0,2.0,-1.0,0.0,unknown,1
46.0,self-employed,married,tertiary,no,1148.0,no,no,telephone,29.0,jul,104.0,2.0,-1.0,0.0,unknown,1
23.0,admin.,single,secondary,no,5.0,no,no,unknown,12.0,may,413.0,1.0,-1.0,0.0,unknown,1
26.0,services,single,secondary,no,50.0,yes,no,cellular,12.0,aug,153.0,1.0,-1.0,0.0,unknown,1
43.0,blue-collar,divorced,primary,no,92.0,yes,no,unknown,15.0,may,237.0,2.0,-1.0,0.0,unknown,1
35.0,technician,single,tertiary,no,470.0,yes,no,cellular,25.0,jul,743.0,13.0,-1.0,0.0,unknown,0
38.0,technician,married,secondary,no,0.0,no,no,cellular,28.0,aug,82.0,4.0,-1.0,0.0,unknown,1
56.0,unemployed,divorced,primary,no,109.0,no,no,cellular,15.0,jul,924.0,4.0,-1.0,0.0,unknown,1
31.0,services,married,secondary,no,440.0,yes,no,unknown,17.0,jun,117.0,3.0,-1.0,0.0,unknown,1
32.0,management,single,tertiary,no,0.0,no,no,cellular,5.0,feb,550.0,4.0,-1.0,0.0,unknown,0
28.0,services,single,secondary,no,2685.0,no,yes,unknown,24.0,aug,5.0,1.0,-1.0,0.0,unknown,1
26.0,admin.,divorced,secondary,yes,-3.0,yes,no,unknown,13.0,may,181.0,5.0,-1.0,0.0,unknown,1
49.0,management,married,tertiary,no,7007.0,no,no,cellular,17.0,nov,325.0,2.0,-1.0,0.0,unknown,1
33.0,admin.,married,secondary,no,220.0,yes,no,unknown,27.0,may,345.0,1.0,-1.0,0.0,unknown,1
80.0,retired,married,primary,no,1548.0,no,no,cellular,6.0,aug,331.0,2.0,-1.0,0.0,unknown,1
40.0,blue-collar,married,secondary,no,326.0,yes,yes,cellular,7.0,jul,112.0,1.0,-1.0,0.0,unknown,1
42.0,technician,divorced,secondary,no,0.0,yes,no,unknown,30.0,may,115.0,6.0,-1.0,0.0,unknown,1
46.0,blue-collar,married,secondary,no,123.0,no,no,cellular,20.0,aug,381.0,3.0,-1.0,0.0,unknown,1
32.0,management,single,tertiary,no,697.0,no,no,cellular,7.0,aug,119.0,1.0,99.0,3.0,failure,1
37.0,services,single,tertiary,no,223.0,yes,no,unknown,28.0,may,25.0,1.0,-1.0,0.0,unknown,1
32.0,student,married,secondary,no,1694.0,yes,no,cellular,28.0,jan,929.0,1.0,-1.0,0.0,unknown,1
53.0,management,married,tertiary,no,4446.0,yes,no,unknown,14.0,may,429.0,1.0,-1.0,0.0,unknown,1
39.0,management,married,tertiary,no,894.0,yes,no,cellular,20.0,apr,491.0,1.0,326.0,1.0,other,1
31.0,technician,divorced,secondary,no,202.0,yes,no,cellular,18.0,jul,146.0,1.0,-1.0,0.0,unknown,1
34.0,management,single,tertiary,no,0.0,no,no,cellular,21.0,aug,191.0,2.0,-1.0,0.0,unknown,1
44.0,technician,married,tertiary,no,1707.0,no,no,cellular,8.0,aug,406.0,3.0,-1.0,0.0,unknown,1
35.0,technician,married,secondary,no,13658.0,yes,no,telephone,9.0,dec,220.0,2.0,-1.0,0.0,unknown,1
39.0,admin.,married,secondary,no,406.0,no,no,cellular,30.0,jul,253.0,5.0,-1.0,0.0,unknown,1
55.0,services,married,secondary,no,96.0,no,no,telephone,30.0,jul,340.0,2.0,-1.0,0.0,unknown,1
34.0,housemaid,married,secondary,no,0.0,yes,no,unknown,30.0,oct,154.0,1.0,-1.0,0.0,unknown,0
39.0,technician,married,tertiary,no,-276.0,no,yes,cellular,11.0,aug,121.0,4.0,-1.0,0.0,unknown,1
58.0,retired,married,secondary,no,413.0,no,no,cellular,27.0,aug,104.0,5.0,-1.0,0.0,unknown,1
37.0,blue-collar,married,primary,no,655.0,yes,no,cellular,5.0,feb,127.0,2.0,258.0,4.0,failure,1
56.0,retired,divorced,primary,no,694.0,no,no,cellular,29.0,jan,144.0,1.0,102.0,1.0,other,0
32.0,admin.,single,secondary,no,10218.0,yes,no,cellular,19.0,nov,149.0,2.0,-1.0,0.0,unknown,1
41.0,technician,single,tertiary,no,1646.0,yes,no,cellular,4.0,feb,261.0,1.0,184.0,6.0,success,0
29.0,admin.,single,tertiary,no,14.0,no,no,cellular,29.0,sep,87.0,1.0,120.0,1.0,failure,1
44.0,management,married,tertiary,no,7635.0,no,no,cellular,21.0,aug,719.0,5.0,-1.0,0.0,unknown,1
24.0,blue-collar,married,secondary,no,9.0,yes,no,unknown,27.0,may,292.0,7.0,-1.0,0.0,unknown,1
43.0,management,single,secondary,no,1029.0,yes,no,unknown,2.0,jun,145.0,1.0,-1.0,0.0,unknown,1
26.0,admin.,married,tertiary,no,2855.0,no,no,cellular,30.0,mar,52.0,3.0,-1.0,0.0,unknown,1
