V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,class
3.39,53202.0,42.6,0.37,19102.0,0.442,77.9,55.0,4.24,9.5,53.1,v1,0.814,97.5,6594.0,756.0,0.475,4.56,0.4,822.0,26.2,0.26,1.68,74.1,6.69,0.559,0.364,0.42,8.3,0.33,v1,58.2,0.43,18.9,61.0,0.24,33830.0,7.56,0.763,v3,0
1.73,52596.0,39.9,1.18,32449.0,0.378,78.7,83.0,4.61,5.2,50.2,v1,0.761,77.5,6099.0,809.0,0.851,3.76,0.62,253.0,26.1,0.26,0.61,80.7,6.99,0.454,0.625,0.86,9.09,0.25,v2,59.6,0.52,59.7,67.6,0.68,58827.0,7.12,0.753,v3,0
3.69,54878.0,32.5,3.31,60248.0,0.155,78.0,94.0,4.27,6.1,55.3,v1,0.629,86.0,6059.0,747.0,0.593,5.88,0.56,822.0,28.5,0.46,1.65,73.0,7.01,0.243,0.606,0.89,8.31,0.3,v1,51.8,0.44,69.9,60.7,0.51,21785.0,7.39,0.756,v1,0
3.42,46148.0,39.6,0.46,42293.0,0.347,75.4,81.0,4.28,3.7,50.2,v2,0.646,97.8,6669.0,802.0,0.637,6.18,0.57,597.0,30.3,0.42,3.89,97.2,8.22,0.124,0.616,0.81,9.7,0.22,v2,47.4,0.43,57.0,56.2,0.6,58343.0,7.24,0.823,v3,0
3.86,46359.0,51.2,3.13,76039.0,0.166,77.0,68.0,4.6,4.4,51.6,v1,0.678,42.7,5883.0,760.0,0.802,5.91,0.54,605.0,26.1,0.21,2.46,91.3,6.86,0.858,0.336,0.79,9.04,0.55,v1,58.7,0.59,20.5,72.8,0.35,21107.0,6.95,0.682,v2,0
3.82,55334.0,38.6,1.83,20505.0,0.498,79.6,86.0,4.63,6.8,50.2,v1,0.648,73.2,6919.0,794.0,0.744,6.18,0.17,599.0,30.0,0.34,2.6,81.5,6.96,0.762,0.476,0.96,9.48,0.62,v1,61.6,0.55,85.4,71.7,0.7,60608.0,7.45,0.693,v2,0
3.39,54865.0,23.9,2.56,80036.0,0.316,71.0,72.0,4.62,6.0,50.2,v2,0.681,91.6,5712.0,740.0,0.642,6.36,0.17,813.0,26.6,0.23,4.01,66.0,6.96,0.144,0.558,0.91,9.05,0.62,v1,50.3,0.43,60.5,71.5,0.78,54997.0,6.6,0.714,v2,0
1.45,55031.0,33.0,1.1,24071.0,0.355,72.5,93.0,4.67,5.0,50.2,v1,0.813,72.9,7070.0,809.0,0.443,6.19,0.5,596.0,26.1,0.45,1.6,80.9,6.99,0.733,0.619,0.93,9.05,0.26,v1,61.9,0.42,31.6,70.7,0.22,20824.0,7.03,0.741,v3,0
3.6,47336.0,43.3,1.84,88571.0,0.379,79.1,93.0,4.25,8.7,53.4,v1,0.697,78.5,4378.0,746.0,0.645,5.7,0.17,595.0,28.4,0.22,2.27,79.1,8.01,0.16,0.622,0.89,8.26,0.25,v2,56.9,0.39,22.4,63.7,0.34,57337.0,7.75,0.792,v1,0
3.37,52838.0,51.1,2.17,69817.0,0.267,73.2,68.0,4.42,7.6,50.2,v1,0.647,88.6,5895.0,762.0,0.323,4.76,0.59,812.0,28.4,0.19,1.52,96.7,6.91,0.719,0.374,0.68,9.39,0.62,v2,60.2,0.53,85.5,71.6,0.38,54432.0,7.36,0.842,v2,1
2.66,54985.0,48.6,2.17,86681.0,0.496,78.4,93.0,4.63,7.3,50.2,v2,0.687,75.2,4753.0,787.0,0.236,6.03,0.69,739.0,29.6,0.27,1.82,96.4,6.7,0.586,0.603,0.54,9.56,0.48,v1,52.9,0.63,19.3,70.8,0.37,56941.0,6.96,0.774,v3,0
3.77,55898.0,26.8,2.62,46913.0,0.315,79.3,87.0,4.38,7.1,51.1,v1,0.687,69.3,7089.0,795.0,0.242,3.65,0.16,639.0,34.1,0.41,3.4,89.9,7.0,0.326,0.622,0.84,9.06,0.37,v1,51.9,0.43,72.1,70.9,0.61,86242.0,7.62,0.69,v1,0
3.36,50237.0,47.2,2.29,44426.0,0.316,71.2,94.0,4.59,4.0,53.8,v2,0.65,90.0,7349.0,796.0,0.234,3.56,0.73,761.0,26.4,0.46,1.54,96.2,7.03,0.848,0.348,0.97,9.06,0.26,v1,59.4,0.43,70.6,72.3,0.56,16725.0,6.44,0.748,v1,0
1.23,51546.0,44.1,2.51,22629.0,0.347,75.2,69.0,4.64,4.2,50.2,v2,0.685,93.5,7437.0,764.0,0.418,6.24,0.72,552.0,28.2,0.22,1.21,82.7,6.88,0.355,0.456,0.45,8.84,0.42,v1,61.7,0.35,60.9,55.9,0.51,41711.0,6.58,0.695,v3,0
3.67,46836.0,30.0,2.23,59593.0,0.172,78.6,94.0,4.49,9.5,50.4,v1,0.682,87.1,4504.0,757.0,0.45,5.98,0.69,823.0,24.2,0.46,4.12,74.5,7.04,0.329,0.551,0.59,9.09,0.5,v1,50.8,0.45,17.9,65.1,0.89,50123.0,6.59,0.802,v2,0
3.86,56072.0,13.6,1.79,91958.0,0.171,77.6,68.0,4.35,8.2,52.7,v2,0.675,80.4,6084.0,740.0,0.337,3.96,0.38,777.0,24.3,0.21,2.05,81.9,6.91,0.773,0.568,0.56,9.08,0.46,v1,51.5,0.42,18.7,64.6,0.33,37270.0,7.72,0.74,v1,0
3.85,53709.0,38.4,2.17,59375.0,0.316,78.2,72.0,4.64,7.2,53.9,v2,0.67,97.9,5508.0,777.0,0.648,5.0,0.54,812.0,24.4,0.28,3.33,78.7,6.83,0.139,0.567,0.88,9.8,0.39,v2,56.5,0.43,18.0,72.3,0.19,60015.0,6.78,0.703,v2,0
2.22,52595.0,26.9,3.11,27089.0,0.45,72.4,71.0,4.54,7.1,54.8,v1,0.689,81.6,4655.0,786.0,0.475,4.09,0.52,818.0,30.5,0.26,0.97,73.0,6.82,0.222,0.461,0.89,9.07,0.35,v2,55.3,0.38,85.2,72.7,0.54,72407.0,7.37,0.821,v3,0
1.74,55550.0,15.4,0.67,49847.0,0.316,78.1,94.0,4.63,7.6,53.0,v1,0.806,67.3,7040.0,798.0,0.643,6.34,0.35,734.0,24.0,0.17,3.45,95.7,7.13,0.857,0.623,0.63,9.5,0.25,v1,55.4,0.39,79.8,56.6,0.69,21428.0,7.5,0.806,v1,0
3.65,54578.0,41.5,1.85,88110.0,0.171,71.4,70.0,4.44,4.9,51.5,v1,0.864,92.4,5511.0,743.0,0.86,3.85,0.55,766.0,34.1,0.26,0.58,75.0,6.89,0.11,0.453,0.55,9.05,0.61,v2,59.7,0.42,31.1,71.4,0.64,17879.0,7.49,0.714,v2,0
3.62,50563.0,40.0,2.01,20896.0,0.315,78.6,94.0,4.26,6.5,51.9,v1,0.682,74.8,5895.0,808.0,0.866,6.09,0.69,736.0,25.1,0.25,1.03,97.9,6.93,0.159,0.601,0.42,9.24,0.27,v2,48.7,0.37,69.5,60.2,0.46,21584.0,7.63,0.799,v2,1
3.5,47358.0,39.8,2.12,77290.0,0.495,79.7,90.0,4.66,9.4,52.7,v1,0.625,79.0,4898.0,758.0,0.464,5.83,0.43,356.0,34.0,0.43,0.78,92.2,8.09,0.263,0.471,0.86,9.28,0.62,v1,49.5,0.61,19.3,71.9,0.72,80927.0,6.58,0.818,v1,0
3.31,53411.0,51.3,1.85,28581.0,0.172,71.0,94.0,4.61,4.9,53.4,v2,0.691,96.4,5737.0,801.0,0.543,4.3,0.36,822.0,28.0,0.46,4.05,91.1,6.69,0.123,0.555,0.58,9.04,0.61,v2,59.4,0.44,54.9,69.1,0.87,52402.0,7.17,0.829,v2,0
2.28,49031.0,27.0,1.11,22436.0,0.186,77.8,93.0,4.41,3.5,51.3,v1,0.685,74.2,7083.0,772.0,0.648,4.07,0.7,737.0,24.1,0.17,2.39,94.1,6.7,0.119,0.358,0.53,9.65,0.27,v1,58.0,0.38,28.5,72.7,0.76,52145.0,7.61,0.748,v3,1
3.38,55937.0,38.8,2.21,24376.0,0.188,73.0,93.0,4.64,7.7,54.7,v2,0.494,80.5,4747.0,749.0,0.646,3.48,0.68,597.0,29.0,0.38,2.5,90.8,6.98,0.339,0.594,0.46,9.65,0.26,v2,59.7,0.38,72.5,62.4,0.4,49083.0,6.86,0.823,v3,0
3.75,54699.0,44.1,2.0,83205.0,0.235,78.0,86.0,4.24,7.0,52.5,v1,0.692,70.6,6051.0,796.0,0.277,5.24,0.15,811.0,23.9,0.43,3.82,75.7,8.17,0.793,0.476,0.85,9.13,0.25,v1,47.3,0.45,25.7,64.4,0.28,20221.0,6.59,0.738,v1,0
1.35,51191.0,30.6,0.45,86109.0,0.15,72.0,89.0,4.68,6.6,52.4,v2,0.676,76.7,6781.0,763.0,0.623,6.02,0.49,595.0,34.1,0.47,3.18,88.9,7.94,0.283,0.36,0.91,9.35,0.33,v2,60.3,0.34,18.5,60.4,0.69,54656.0,6.6,0.77,v1,0
3.88,49215.0,51.0,1.17,75865.0,0.219,79.0,67.0,4.51,5.3,51.5,v1,0.707,95.5,4572.0,803.0,0.642,5.74,0.7,602.0,31.5,0.27,3.32,95.8,6.99,0.827,0.356,0.87,9.12,0.25,v2,56.0,0.55,18.0,56.9,0.34,42632.0,8.39,0.717,v2,0
3.79,55494.0,19.4,0.91,42459.0,0.496,78.4,62.0,4.63,7.1,55.0,v2,0.673,67.5,4574.0,745.0,0.246,6.21,0.72,247.0,34.3,0.31,1.37,80.5,7.04,0.208,0.424,0.95,9.08,0.27,v1,62.0,0.53,60.0,61.5,0.48,19078.0,7.04,0.737,v3,0
3.3,46400.0,40.2,0.36,58299.0,0.179,83.9,54.0,4.32,3.5,51.5,v1,0.651,85.1,5609.0,757.0,0.497,5.96,0.42,666.0,30.5,0.2,3.44,79.2,7.12,0.154,0.409,0.8,8.37,0.21,v2,50.8,0.58,18.2,69.2,0.79,31078.0,6.58,0.738,v1,1
2.73,56469.0,44.0,1.83,93161.0,0.496,75.9,76.0,4.38,6.6,52.5,v2,0.835,77.5,6788.0,806.0,0.645,6.04,0.72,618.0,26.6,0.39,1.83,82.6,6.68,0.106,0.446,0.51,9.53,0.38,v2,52.6,0.53,72.2,71.6,0.18,55742.0,7.55,0.702,v3,0
1.72,56620.0,28.5,2.57,24257.0,0.498,72.7,71.0,4.65,8.4,54.4,v2,0.688,42.7,7421.0,766.0,0.306,4.6,0.15,313.0,29.7,0.47,3.21,94.5,7.01,0.143,0.334,0.96,9.84,0.45,v1,58.9,0.42,26.7,71.1,0.63,64901.0,7.33,0.738,v1,0
3.37,54936.0,51.3,1.97,47249.0,0.161,71.8,85.0,4.62,6.3,53.3,v1,0.609,62.3,4200.0,804.0,0.597,6.22,0.59,819.0,26.0,0.25,1.95,80.4,7.87,0.35,0.452,0.97,9.4,0.27,v1,59.0,0.45,25.1,63.1,0.33,41231.0,6.28,0.793,v1,0
1.3,56514.0,38.5,1.18,24088.0,0.195,71.0,75.0,4.53,8.8,50.2,v2,0.674,93.1,4366.0,763.0,0.855,6.32,0.33,815.0,34.7,0.45,0.83,84.2,6.68,0.339,0.489,0.87,9.09,0.48,v1,60.3,0.42,28.0,71.4,0.8,17926.0,6.21,0.721,v2,1
2.86,47111.0,37.8,1.93,94261.0,0.145,76.0,69.0,4.4,6.8,54.7,v1,0.625,95.4,6963.0,763.0,0.868,6.3,0.7,753.0,24.7,0.15,3.87,77.6,6.8,0.21,0.366,0.98,9.1,0.48,v1,58.6,0.52,22.0,67.2,0.88,58627.0,8.05,0.708,v1,0
2.3,53865.0,25.6,2.65,56688.0,0.156,78.2,88.0,4.59,3.9,50.8,v2,0.619,94.3,6184.0,809.0,0.644,6.06,0.69,371.0,29.9,0.15,1.29,91.3,6.92,0.444,0.452,0.55,9.44,0.5,v1,56.8,0.35,74.7,64.6,0.4,57374.0,7.57,0.756,v1,0
3.36,56112.0,29.5,1.37,31485.0,0.169,72.8,70.0,4.34,4.9,50.9,v1,0.695,76.7,6694.0,809.0,0.773,6.05,0.16,610.0,34.2,0.44,3.49,90.4,8.34,0.129,0.371,0.94,9.12,0.29,v2,61.1,0.39,58.6,71.9,0.31,73596.0,6.59,0.683,v2,1
2.39,53917.0,46.4,1.97,32202.0,0.306,77.5,93.0,4.69,5.8,51.8,v2,0.645,74.5,7314.0,803.0,0.248,5.65,0.26,224.0,26.0,0.45,2.92,79.5,8.22,0.216,0.346,0.98,9.12,0.61,v1,60.4,0.51,72.4,63.4,0.41,80473.0,6.6,0.687,v2,1
3.74,52866.0,39.6,0.53,24040.0,0.316,79.6,93.0,4.39,7.6,51.6,v2,0.631,75.6,7495.0,775.0,0.505,5.25,0.55,289.0,34.2,0.37,2.93,94.5,7.0,0.861,0.609,0.9,9.89,0.24,v2,52.2,0.4,74.2,66.3,0.33,46886.0,6.58,0.727,v3,0
2.98,55992.0,22.4,1.87,90119.0,0.316,75.6,89.0,4.3,4.2,52.6,v2,0.693,66.2,7380.0,761.0,0.244,5.98,0.29,768.0,29.1,0.39,3.78,74.3,7.29,0.859,0.476,0.84,9.06,0.57,v1,60.3,0.52,59.9,58.9,0.37,56749.0,7.41,0.74,v1,0
2.48,56430.0,14.2,2.41,22887.0,0.315,71.3,68.0,4.63,7.2,54.2,v2,0.612,42.9,5946.0,753.0,0.236,5.9,0.55,607.0,33.8,0.19,3.01,80.3,6.98,0.536,0.37,0.9,9.08,0.32,v1,53.4,0.6,29.9,63.8,0.3,65401.0,6.93,0.731,v3,0
3.22,53332.0,51.3,2.58,64189.0,0.167,77.9,64.0,4.66,7.3,50.8,v1,0.531,89.9,6542.0,762.0,0.234,4.88,0.69,597.0,26.3,0.3,1.08,85.3,8.48,0.231,0.607,0.54,9.04,0.39,v1,53.9,0.44,18.4,67.9,0.89,15569.0,6.2,0.762,v3,0
3.71,54162.0,27.8,1.86,93416.0,0.164,71.8,75.0,4.65,4.0,51.5,v1,0.637,98.8,4464.0,771.0,0.441,6.36,0.36,561.0,32.7,0.29,2.6,76.4,6.99,0.272,0.423,0.66,9.29,0.25,v2,48.5,0.44,26.0,64.6,0.26,56184.0,6.98,0.799,v2,0
3.48,54383.0,42.1,1.84,90687.0,0.328,77.5,56.0,4.49,6.5,50.9,v1,0.547,69.7,6821.0,804.0,0.625,5.91,0.48,756.0,32.1,0.19,0.45,93.5,7.05,0.833,0.595,0.5,9.79,0.47,v1,52.5,0.62,59.6,58.6,0.44,22314.0,7.34,0.839,v1,0
3.81,51113.0,13.4,1.87,24356.0,0.298,73.3,90.0,4.55,9.0,50.7,v1,0.685,88.8,6869.0,806.0,0.644,4.55,0.37,600.0,30.9,0.45,0.62,92.2,6.8,0.212,0.458,0.94,9.83,0.47,v2,51.2,0.38,88.7,72.5,0.34,66909.0,6.27,0.822,v1,0
3.69,54715.0,37.4,1.92,57564.0,0.157,73.2,90.0,4.48,7.5,52.0,v2,0.681,91.5,7051.0,758.0,0.239,6.34,0.56,821.0,32.1,0.18,1.28,90.5,7.04,0.132,0.361,0.46,9.03,0.24,v2,48.5,0.45,77.0,63.7,0.8,77509.0,6.81,0.79,v1,0
3.1,50696.0,37.5,2.07,23730.0,0.17,77.5,57.0,4.25,7.0,54.9,v2,0.674,79.5,5623.0,748.0,0.515,6.13,0.68,816.0,28.6,0.25,3.94,80.0,6.79,0.612,0.358,0.64,9.06,0.42,v1,61.9,0.6,72.7,66.2,0.49,57573.0,6.6,0.691,v1,1
3.11,52576.0,46.7,0.3,77144.0,0.497,77.9,89.0,4.62,7.7,50.2,v1,0.691,77.2,5811.0,786.0,0.583,5.83,0.62,804.0,23.9,0.18,1.72,82.1,8.04,0.87,0.615,0.45,9.8,0.21,v1,59.2,0.63,71.3,64.4,0.31,34171.0,6.39,0.797,v2,0
1.32,53393.0,36.3,1.5,91098.0,0.164,78.2,89.0,4.43,7.2,50.2,v1,0.58,83.9,5588.0,740.0,0.851,4.96,0.24,358.0,25.2,0.27,0.71,91.2,6.9,0.171,0.345,0.96,9.07,0.39,v1,55.0,0.48,50.2,58.2,0.63,14783.0,6.6,0.807,v3,0
1.88,55126.0,17.7,1.03,82723.0,0.403,77.6,54.0,4.7,4.2,50.4,v1,0.522,80.0,6862.0,747.0,0.636,5.51,0.53,598.0,26.9,0.4,0.62,87.6,7.04,0.181,0.341,0.8,9.58,0.35,v1,59.1,0.42,69.8,57.4,0.64,16975.0,7.65,0.748,v3,0
3.82,51117.0,39.8,2.22,19392.0,0.315,75.3,87.0,4.26,4.5,50.6,v2,0.687,59.4,7136.0,763.0,0.344,3.12,0.7,744.0,26.5,0.46,0.66,87.1,6.91,0.331,0.477,0.95,9.78,0.62,v1,58.2,0.57,68.6,71.0,0.43,57890.0,7.64,0.714,v3,0
1.31,55606.0,39.9,2.15,23924.0,0.171,79.0,70.0,4.43,3.4,50.2,v1,0.714,71.8,6658.0,810.0,0.239,6.37,0.66,360.0,34.6,0.47,3.06,63.7,8.27,0.769,0.625,0.8,9.04,0.26,v2,60.9,0.43,60.9,54.8,0.41,23657.0,6.64,0.753,v3,0
3.47,53707.0,16.2,2.55,41525.0,0.164,73.2,75.0,4.66,3.7,51.5,v2,0.69,98.5,6801.0,803.0,0.651,6.24,0.37,598.0,33.3,0.45,1.5,75.7,7.02,0.852,0.619,0.54,9.22,0.42,v1,51.6,0.43,62.3,57.2,0.49,14871.0,7.2,0.792,v3,0
1.87,51301.0,44.0,0.35,24140.0,0.171,76.8,92.0,4.63,5.3,51.1,v2,0.745,78.2,7445.0,799.0,0.642,5.24,0.68,595.0,27.8,0.23,0.39,71.0,6.89,0.112,0.6,0.96,9.36,0.26,v1,59.2,0.45,74.1,59.4,0.63,17463.0,7.18,0.715,v3,0
3.73,45937.0,22.9,2.17,79043.0,0.15,78.2,93.0,4.48,5.3,50.2,v1,0.663,89.4,4775.0,773.0,0.634,5.94,0.37,598.0,28.6,0.15,0.94,73.3,7.61,0.228,0.423,0.85,9.72,0.32,v1,59.5,0.59,27.8,64.6,0.77,52306.0,8.61,0.754,v3,0
3.68,46157.0,39.9,2.33,67937.0,0.316,78.6,94.0,4.61,6.2,50.7,v2,0.667,76.0,6772.0,796.0,0.644,5.91,0.39,481.0,26.1,0.27,3.54,91.3,7.24,0.797,0.624,0.89,9.09,0.38,v2,58.9,0.62,59.9,71.6,0.59,45780.0,7.65,0.746,v2,0
3.09,46498.0,25.5,1.85,78188.0,0.152,72.0,87.0,4.65,7.1,54.3,v2,0.76,90.7,4193.0,746.0,0.562,4.68,0.67,610.0,34.3,0.16,2.61,91.5,6.94,0.931,0.526,0.86,9.13,0.45,v2,54.9,0.54,28.6,72.0,0.31,16311.0,7.17,0.726,v3,0
1.71,50879.0,51.4,0.74,45979.0,0.148,72.6,80.0,4.68,4.9,51.4,v1,0.668,73.5,6181.0,788.0,0.28,6.11,0.37,607.0,34.3,0.29,1.27,71.1,7.91,0.213,0.384,0.66,9.45,0.61,v1,48.3,0.38,22.3,67.0,0.57,55464.0,7.62,0.762,v1,0
3.03,56384.0,24.2,2.04,52863.0,0.498,78.9,67.0,4.35,9.4,54.4,v2,0.607,81.0,6991.0,804.0,0.642,5.95,0.72,367.0,25.1,0.16,0.55,98.1,6.85,0.103,0.532,0.82,9.63,0.54,v2,61.8,0.39,75.7,63.9,0.88,13926.0,6.33,0.727,v1,0
3.62,46271.0,32.3,0.3,20922.0,0.495,78.2,54.0,4.56,8.6,52.9,v1,0.839,95.2,7014.0,764.0,0.56,5.52,0.46,822.0,24.8,0.15,1.74,78.9,6.74,0.101,0.528,0.89,9.36,0.47,v1,58.7,0.34,43.0,56.2,0.26,64726.0,8.41,0.75,v2,0
3.67,54191.0,15.3,1.87,59980.0,0.172,77.7,93.0,4.61,5.3,50.2,v2,0.681,55.0,6306.0,794.0,0.5,5.92,0.15,813.0,26.5,0.47,4.14,93.5,7.01,0.355,0.484,0.41,9.05,0.47,v1,52.9,0.44,73.8,64.3,0.88,83598.0,6.6,0.75,v3,0
1.26,48207.0,30.3,2.25,25360.0,0.161,71.2,89.0,4.31,4.4,53.2,v1,0.615,38.5,4681.0,744.0,0.642,5.98,0.36,677.0,25.0,0.47,0.46,76.9,6.93,0.941,0.592,0.85,9.14,0.54,v1,50.8,0.63,19.8,61.9,0.47,44957.0,6.58,0.691,v2,0
3.83,56705.0,33.6,1.98,92123.0,0.268,76.5,67.0,4.7,5.1,50.8,v1,0.475,42.0,5066.0,808.0,0.24,4.47,0.37,818.0,24.3,0.31,1.21,72.8,6.92,0.88,0.599,0.68,9.11,0.42,v2,52.6,0.55,65.8,70.8,0.33,75568.0,8.51,0.745,v3,1
3.24,52978.0,51.4,0.38,55442.0,0.206,79.1,85.0,4.67,7.9,50.3,v1,0.691,90.6,7504.0,764.0,0.302,4.34,0.51,281.0,24.0,0.18,1.58,94.4,7.56,0.624,0.486,0.93,9.13,0.36,v2,59.0,0.4,19.2,70.9,0.68,58114.0,8.47,0.801,v1,1
3.78,52702.0,17.7,2.07,58560.0,0.497,71.0,67.0,4.65,6.2,50.2,v1,0.842,99.2,6145.0,747.0,0.39,3.19,0.38,500.0,26.1,0.16,3.74,87.2,6.98,0.615,0.436,0.75,9.04,0.41,v1,59.1,0.35,48.1,56.4,0.75,58804.0,6.48,0.718,v2,0
1.5,53895.0,36.5,2.27,42701.0,0.305,76.8,63.0,4.4,8.8,52.9,v2,0.674,79.2,7502.0,761.0,0.239,6.21,0.55,820.0,34.3,0.17,1.07,75.6,6.94,0.693,0.61,0.98,9.06,0.27,v1,50.0,0.43,73.0,54.7,0.33,19841.0,7.55,0.832,v1,1
3.66,47650.0,37.9,1.39,20235.0,0.167,83.0,71.0,4.3,5.3,50.7,v1,0.643,63.9,4664.0,777.0,0.638,6.37,0.13,768.0,34.5,0.27,1.05,79.4,6.71,0.292,0.468,0.58,9.14,0.35,v2,60.8,0.57,50.8,66.9,0.8,58216.0,6.6,0.792,v1,0
3.36,48548.0,22.7,2.18,47342.0,0.17,76.8,72.0,4.33,4.3,53.1,v1,0.752,85.4,6022.0,760.0,0.842,4.98,0.68,603.0,26.7,0.36,3.46,74.6,6.93,0.743,0.615,0.77,9.1,0.27,v2,57.1,0.45,82.9,72.7,0.68,63043.0,7.95,0.77,v3,0
3.71,49996.0,14.4,1.83,86465.0,0.497,78.8,63.0,4.67,8.9,51.7,v1,0.864,81.8,4260.0,808.0,0.372,6.21,0.68,820.0,33.1,0.21,1.99,78.4,7.84,0.163,0.48,0.39,9.06,0.27,v1,54.6,0.35,18.2,70.6,0.51,63109.0,7.23,0.733,v2,1
2.2,46746.0,45.1,2.53,23968.0,0.164,78.6,75.0,4.69,8.8,50.5,v1,0.646,81.0,7515.0,806.0,0.647,6.1,0.68,461.0,25.1,0.46,1.05,88.5,7.01,0.78,0.449,0.84,9.29,0.24,v1,54.1,0.42,22.4,56.5,0.41,19220.0,6.37,0.76,v3,0
3.76,48289.0,39.2,3.2,57967.0,0.369,78.2,91.0,4.67,7.3,52.9,v1,0.541,91.9,4398.0,747.0,0.631,5.91,0.72,653.0,24.9,0.28,2.15,80.9,7.02,0.509,0.615,0.64,8.47,0.44,v1,54.0,0.44,45.7,72.2,0.82,52331.0,7.12,0.727,v1,1
2.62,55002.0,33.4,2.45,50645.0,0.166,78.3,94.0,4.43,4.9,54.6,v1,0.645,86.3,5294.0,783.0,0.293,4.21,0.44,599.0,26.7,0.45,0.63,92.3,7.0,0.281,0.62,0.73,9.27,0.24,v2,52.0,0.35,60.1,62.8,0.35,74695.0,7.17,0.724,v3,0
1.87,55549.0,32.9,3.15,88365.0,0.168,72.9,53.0,4.64,7.9,50.2,v1,0.692,52.5,6731.0,806.0,0.643,5.99,0.42,720.0,26.0,0.3,1.43,79.9,7.04,0.253,0.625,0.87,9.44,0.25,v1,62.0,0.44,60.1,64.0,0.53,53358.0,6.82,0.683,v2,1
3.8,50551.0,39.9,2.02,78878.0,0.214,73.6,54.0,4.34,9.1,52.7,v2,0.611,76.1,6469.0,747.0,0.638,3.54,0.14,812.0,25.7,0.47,1.63,99.1,6.68,0.242,0.518,0.95,9.05,0.46,v2,53.9,0.39,54.7,69.3,0.63,85874.0,7.11,0.826,v3,1
3.16,55391.0,39.9,3.22,23840.0,0.181,77.4,77.0,4.49,4.6,50.3,v1,0.854,95.2,4696.0,746.0,0.642,4.34,0.63,335.0,27.9,0.23,3.19,90.5,6.85,0.347,0.553,0.41,9.69,0.36,v2,50.1,0.61,22.8,70.4,0.42,77706.0,6.87,0.717,v1,0
2.59,50304.0,25.1,1.93,33009.0,0.172,79.2,64.0,4.36,9.4,50.2,v2,0.657,84.8,7473.0,762.0,0.611,6.3,0.56,362.0,30.9,0.47,2.39,63.1,6.75,0.211,0.439,0.81,9.47,0.33,v2,60.3,0.36,18.4,71.8,0.49,52685.0,7.12,0.837,v3,1
2.42,46671.0,26.8,2.0,34205.0,0.167,77.3,72.0,4.65,7.3,50.2,v2,0.658,76.8,5048.0,762.0,0.253,3.36,0.61,661.0,34.5,0.29,0.42,79.5,8.41,0.127,0.342,0.47,9.28,0.36,v2,52.3,0.47,61.6,70.0,0.52,27830.0,7.02,0.734,v2,0
2.5,52925.0,19.7,1.89,50699.0,0.386,78.4,94.0,4.5,8.1,53.6,v1,0.709,40.0,5840.0,755.0,0.736,5.08,0.42,598.0,33.6,0.44,0.44,79.8,6.97,0.127,0.37,0.93,9.3,0.43,v1,50.0,0.39,70.9,58.7,0.31,69719.0,7.32,0.716,v3,0
3.78,56025.0,51.3,1.05,59898.0,0.316,78.3,86.0,4.52,8.3,50.2,v2,0.608,89.5,5456.0,761.0,0.604,5.95,0.57,816.0,31.7,0.16,3.53,95.7,6.76,0.236,0.35,0.84,9.1,0.33,v2,56.6,0.45,62.8,72.3,0.21,87006.0,8.01,0.775,v1,0
1.36,46015.0,51.0,1.36,78890.0,0.323,78.5,71.0,4.5,6.9,52.7,v2,0.818,94.9,7405.0,807.0,0.645,3.35,0.13,671.0,29.5,0.46,3.94,98.6,8.13,0.592,0.618,0.96,9.1,0.26,v2,52.7,0.55,28.4,72.7,0.88,13984.0,6.58,0.731,v2,1
3.79,53095.0,51.2,1.85,58488.0,0.315,77.5,58.0,4.37,5.8,51.0,v1,0.696,75.6,4218.0,764.0,0.623,5.42,0.48,455.0,28.7,0.42,0.43,91.2,6.69,0.175,0.459,0.69,9.53,0.53,v2,61.2,0.63,74.6,56.5,0.88,56108.0,7.63,0.752,v3,0
3.5,46566.0,38.3,3.07,94144.0,0.458,79.1,87.0,4.69,9.5,54.6,v1,0.789,74.6,7110.0,784.0,0.482,5.07,0.13,603.0,24.9,0.16,2.71,63.4,8.39,0.204,0.347,0.89,9.59,0.48,v1,58.5,0.6,34.5,64.3,0.28,65605.0,7.15,0.824,v1,0
3.54,49677.0,39.6,0.52,23987.0,0.316,75.4,72.0,4.32,5.2,52.3,v2,0.646,90.4,7437.0,768.0,0.382,4.53,0.68,601.0,25.3,0.22,0.69,91.2,8.62,0.828,0.617,0.67,9.1,0.35,v1,59.9,0.39,59.6,64.0,0.5,69070.0,7.56,0.832,v3,0
3.34,54287.0,45.6,2.09,23821.0,0.17,74.5,89.0,4.58,8.1,50.9,v2,0.848,80.8,6757.0,790.0,0.472,5.91,0.68,354.0,30.5,0.44,1.12,89.9,6.82,0.174,0.62,0.93,9.41,0.57,v1,60.6,0.46,22.0,70.7,0.46,21260.0,7.16,0.755,v3,0
1.83,54656.0,22.2,1.99,38108.0,0.497,79.4,81.0,4.67,7.2,54.9,v1,0.649,74.4,6309.0,800.0,0.235,4.92,0.43,566.0,23.9,0.22,4.05,76.6,7.0,0.218,0.341,0.97,9.07,0.43,v2,59.5,0.38,29.4,65.8,0.89,53867.0,6.56,0.757,v2,1
